,title,rating,review,address,user_id
2908,Konur Hotel,4.5,47,"Mesrutiyet Mah. Konur Sok.No:7 KIzIlay-Ankara, Ankara 06060 Türkiye",7
64,Golden Boutique Hotel,0.0,39,"Boğaz Sokak No: 18 Kavaklıdere Gop, Ankara 06700 Türkiye",4
1723,Vivaldi Hotel,1.8,40,"Turan Güneş Bulvarı Rabindranath Tagore Cad. (4. Cad.) 697 Sok. No:3, Ankara 06550 Türkiye",8
1616,Holiday Inn Ankara - Çukurambar,2.3,267,"İşçi Blokları Mah. 1484 Sk. No 3 (Konya yolu üzeri), Ankara 06520 Türkiye",1
813,Melodi Hotel,3.0,1,"Karanfil Sok. 10 Kizilay, Ankara Türkiye",5
943,The Ankara Hotel,2.6,103,"Eti Mahallesi, Celal Bayar Bulvarı No: 78, Ankara 06930 Türkiye",5
1421,Ak Life Hotel & Suite,2.8,1,"Kırkpınar Sk. No.21, Ankara 06540 Türkiye",5
104,YV Boutique Hotel,2.2,8,"Zuhtu Tigrel Caddesi No: 3 Oran, Ankara 06450 Türkiye",4
2875,Metropolitan Hotel Ankara,2.8,126,"Oğuzlar Mah. Konya Yolu 1377. Sok. No:28 Balgat, Çankaya, Ankara 065220 Türkiye",3
2459,Maltepe Manhattan Hotel,1.7,5,"G.M.K. Bulvari No. 66, Ankara 6570 Türkiye",6
892,Yildiz Hotel,4.5,1,"Esdost Sokak No:4 Ulus, Ankara 06000 Türkiye",4
1897,Berlitz Hotel,2.4,4,"Hukumet Cad. No:4/B Ulus, AltIndag, Ankara 06100 Türkiye",2
1031,Ankara Capital Otel,0.5,29,"Çankırı Cad. No:21, Ankara 06300 Türkiye",4
2823,concept house,2.8,3,"BÜLBÜLDERESİ CAD 31 NM çankaya, Ankara 06660 Türkiye",1
2713,Zarina Butik Hotel,2.1,10,"Gazi Mahallesi, Çatallı Sk. No: 25 Yenimahalle, Ankara 06560 Türkiye",1
1193,Otto Loft Premium Apartments,2.3,2,"Maltepe Mah. Özveren Sokak 23 Cankaya, Ankara 06570 Türkiye",6
2572,Divan Ankara,3.5,288,"Tunali Hilmi Caddesi Guniz Sok No :42 Kavaklıdere, Ankara 06700 Türkiye",10
242,Hotel Ferah,0.9,1,"Denizciler Cad No 58, Ulus, Ankara 06000 Türkiye",2
1862,Anıt Park Otel,3.1,14,"Gazi Mustafa Kemal Bulv. Kubilay Sok. No:45 Tandoğan, Çankaya, Ankara Türkiye",7
2169,And Butik Hotel,1.0,1,"Kale Mahallesi Istek Sokak No:2, Ankara 06230 Türkiye",5
2648,Inn.14 Hostel,1.9,31,"Aşkaabat Caddesi No:14 7.Cadde, Ankara Türkiye",6
1541,Park 12,2.6,1,"Kazım Özalp Mah. Kız Kulesi Sk. No: 12 Çankaya, Ankara 06700 Türkiye",5
2538,Tac Hotel,2.0,8,"Cankiri Cad. No: 35 Ulus, Ankara 06030 Türkiye",5
2652,İlci Residence Otel,2.8,28,"Maltepe Mah. Gazi Mustafa Kemal Bulv. No: 135 Çankaya, Tandoğan, Ankara Türkiye",10
2813,Turist Otel Ankara,3.0,80,"Çankırı Cad. No:37 Ulus/İsmetpaşa, Altındağ, Ankara 06030 Türkiye",1
2800,Erk Otel,3.3,1,"Menekşe Sok. No:27 Kızılay, Çankaya, Ankara Türkiye",8
3044,Yeni Yavuz Hoteli,3.0,16,"Konya Sok. No:6, Ankara 06624 Türkiye",3
2013,Sc Inn Hotel Ankara,4.0,45,"Bulten Sokak, No 54, Ankara 06680 Türkiye",9
2963,Grand Nora Hotel,3.8,9,"Büyükesat Mah. Kızkulesi Sok. No:36, Ankara 06700 Türkiye",2
292,Otel Evren,2.3,2,"Hacı Bayram Mah. Çankırı Cad. Akşehir Sok. No:1/A Altındağ Merkez, Altındağ, Ankara 06050 Türkiye",2
1026,CK Farabi Otel,3.8,59,"Cinnah Cad. Farabi Sok. No:34 Cankaya, Ankara 06690 Türkiye",9
1384,YV Boutique Hotel,3.5,8,"Zuhtu Tigrel Caddesi No: 3 Oran, Ankara 06450 Türkiye",8
511,Cihan Palas Yeni Hotel,0.0,11,"Sanayi Caddesi 5/B Ulus, Ankara 06050 Türkiye",2
1911,Ostimpark Business Hotel,2.5,48,"Ostim OSB Mahallesi 100. Yil Bulvarı No:99/29, Ankara 06374 Türkiye",6
2979,Kocatepe Hotel,2.8,23,"Mesrutiyet Cd. 33, Ankara 06420 Türkiye",8
2791,Butik Otel Yargıtayevi,3.8,1,"Zühtü Tiğrel Cad. No:3 Dikmen, Çankaya, Ankara Türkiye",9
897,Aktaş Otel,2.8,1,"Soğuk Kuyu Sok. No:4 Rüzgarlı, Altındağ, Ankara Türkiye",9
1425,Hotel Ankatra,2.3,27,"Kale Mahallesi, Can Sokak, No:6, Ankara 06230 Türkiye",9
1517,Aycha Butik Hotel,1.5,3,"Fakulteler Mahallesi Cemal Gursel Caddesi No 45 Cebeci, Ankara Türkiye",1
229,Ankara Gold Otel,2.0,18,"Güfte Sok. No:4 Kavaklıdere, Çankaya, Ankara Türkiye",9
1169,Strazburg Hotel,3.2,8,"Strazburg caddesi No:36 Sihhiye Cankaya, Ankara 06410 Türkiye",2
463,Lagania As Hotel,2.1,3,"Kurtuluş Mahallesi, İrfan Gümüşel Cd. Beypazarı, Beypazarı Çarşı İçi, Ankara 06730 Türkiye",4
642,Limak Ambassadore Hotel,3.3,129,"Bogaz Sokak, No:19 Gaziosmanpaşa, Ankara 06700 Türkiye",4
657,Anemon Ankara,2.4,125,"Konur 2 Sokak No 60, Kavaklidere, Ankara 06680 Türkiye",9
2804,Lotis Boutique Otel,0.9,3,"Fakülteler Mah. Cemal Gürsel Cad. No:45, Ankara 06410 Türkiye",2
1101,Ak Life Hotel & Suite,2.8,1,"Kırkpınar Sk. No.21, Ankara 06540 Türkiye",4
353,Büyükhanlı Park Hotel & Residence,2.8,85,"Simon Bolivar Cad. No:34 Yıldız, Çankaya, Ankara 06550 Türkiye",4
119,Aden Apart,0.7,2,"596. Sokak 15, Ankara 06550 Türkiye",9
416,Rest Hotel,0.9,4,"Anafartalar Mak, Sanayi Cad, Kurucesme Sok #4 Ulus/Antindag, Ankara Türkiye",7
2946,CK Farabi Otel,1.2,59,"Cinnah Cad. Farabi Sok. No:34 Cankaya, Ankara 06690 Türkiye",5
2002,ONYX Business Hotel Ankara,2.9,27,"Tunali Hilmi Caddesi No: 74, Kavaklidere - Cankaya, Ankara Türkiye",8
1545,Türkiye Emekliler Derneği Misafirhanesi,2.4,4,"Kültür Mahallesi, Dr. Mediha Eldem Sk. No: 49 Çankaya, Kızılay, Ankara Türkiye",9
2840,Rescate Boutique Hotel,2.2,40,"Rabindranath Tagore Cad No:80 Yildiz, Ankara 06560 Türkiye",8
3133,Turist Otel Ankara,0.0,80,"Çankırı Cad. No:37 Ulus/İsmetpaşa, Altındağ, Ankara 06030 Türkiye",2
3108,Canbek Hotel,2.8,3,"Sogukkuyu Sokak No. 8, Ankara Türkiye",7
1451,Hotel Spor,2.3,7,"Rüzgarlı Plevne Sk. No 6, Ankara 06030 Türkiye",5
1331,LUGAL,1.8,80,"Noktalı Sok. No:1 Kavaklıdere, Çankaya, Ankara 06700 Türkiye",5
1567,Alba Ankara Hotel,0.0,225,"Yüksel Cad. No:19 Kızılay, Ankara 06000 Türkiye",1
485,Hotel 2000 Tunali,2.1,4,"Tuhali Hilani, Ankara 6680 Türkiye",6
1645,Ankara Alegria Business Hotel,1.8,28,"Mehmet Akif Ersoy Mah. 286. Cd. No 3 Yenimahalle, Ankara 06374 Türkiye",10
343,Latanya Otel Ankara,2.5,248,"Büklüm Cad. No: 1 Kavaklıdere, Çankaya, Ankara 06680 Türkiye",4
3135,Stone House,1.8,1,"302. Sokak No:8 Kırkkonaklar mahallesi, Ankara 06610 Türkiye",4
247,Bürokrat Evi,1.3,2,"Kubilay Sk. No 2 Anıttepe Mahallesi, Ankara 06580 Türkiye",7
2082,Otel Santral,2.4,1,"Denizciler Cad. Dibek Sok. No:4 Ulus/İsmetpaşa, Altındağ, Ankara Türkiye",8
732,İlci Residence Otel,2.3,28,"Maltepe Mah. Gazi Mustafa Kemal Bulv. No: 135 Çankaya, Tandoğan, Ankara Türkiye",4
2981,TEDAŞ Misafirhanesi,1.3,4,"R Blok İnönü Bulvarı No: 27 Çankaya, Bahçelievler, Ankara Türkiye",10
2489,And Butik Hotel,1.8,1,"Kale Mahallesi Istek Sokak No:2, Ankara 06230 Türkiye",6
2722,Otel Santral,1.3,1,"Denizciler Cad. Dibek Sok. No:4 Ulus/İsmetpaşa, Altındağ, Ankara Türkiye",10
2961,Akman TZOB Otel,2.7,53,"Çamlıca Mahallesi, 138. Sokak No: 1 Yenimahalle, Ankara 06200 Türkiye",10
1,A Apart Otel,2.0,10,"Güvenevler Mah., Güneş Sok. No.: 19,, Ankara 6690 Türkiye",1
20,JW Marriott Hotel Ankara,3.0,514,"Kızilırmak Mah. Muhsin Yazıcıoğlu Cad. No: 1 Sögütözü, Ankara 06520 Türkiye",10
3183,The Ankara Hotel,1.7,103,"Eti Mahallesi, Celal Bayar Bulvarı No: 78, Ankara 06930 Türkiye",2
810,Double Bond House Spa,1.7,5,"100.Yıl Mahallesi Baglar Caddesi No:230/1, Ankara 06530 Türkiye",2
889,And Butik Hotel,2.5,1,"Kale Mahallesi Istek Sokak No:2, Ankara 06230 Türkiye",1
1465,Ankara Prenses Hotel,1.8,4,"Haci Bayram Mahallesi, Bestepeler Sk. No:2. Altındag, Ankara 06110 Türkiye",9
674,Akar International Hotel,0.0,37,"Gazi Mustafa Kemal Bulv. No:111 Maltepe, Çankaya, Ankara Türkiye",6
828,Esenboğa Airport Hotel,3.3,80,"Esenboğa Havalimanı Yolu 16. Km. Sarayköy, Ankara 06150 Türkiye",10
974,Business Grand Hotel,3.6,23,"Gazi Mustafa Kemal Bulvari 70, Ankara 06570 Türkiye",7
3097,Marinem Ankara Hotel,4.1,30,"Bayındır 2. Sok. No:35 Kızılay, Çankaya, Ankara Türkiye",6
1924,Deeps Hostel,0.0,98,"Atac 2 sk no:46 Kolej, Ankara 06100 Türkiye",10
2898,New Park Hotel,2.8,18,"Ziya Gökalp Cad. No:58, Ankara 06590 Türkiye",7
2921,Eyüboğlu Hotel,2.8,66,"Karanfil Sokak No: 73, Ankara 06640 Türkiye",10
2018,Aymini Hotel,3.1,18,"Zinaat Mah. Atmaca Sok. No: 6 Dışkapı, Ankara Türkiye",4
769,Akyüz Otel,2.7,23,"Rüzgarlı Sok. No:22 Ulus/İsmetpaşa, Altındağ, Ankara 06000 Türkiye",1
1389,Tesk Hotel,3.0,4,"Çukurca Birlik Mah. 478. Sok. No: 10 Çankaya Merkez, Çankaya, Ankara Türkiye",3
117,Park Otel,3.1,6,"Yıldırım Beyazıt Meydanı No:3 Altındağ Merkez, Altındağ, Ankara Türkiye",7
2028,Doğan Royal Otel,2.6,9,"Sağlık 1 Sok. No 29, Çankaya Kızılay, Ankara Türkiye",4
1165,TEB Dora Otel,3.1,20,"33. Cadde 2914. Sokak, 4, Ankara 06810 Türkiye",8
1909,Hotel Abro Sezenler,2.6,33,"Sezenler Caddesi No:18 Kızılay, Ankara 06420 Türkiye",4
2214,Hotel Abro Necatibey,1.7,68,"Necatibey Caddesi No 28 Kizilay, Ankara Türkiye",10
1475,Bloom Hotel,2.6,8,"2. Sümer Sok. No:28 Kızılay, Çankaya, Ankara 06440 Türkiye",9
1605,Koza Suite Hotel,2.3,62,"Koza Sokak No: 52 Gaziosmanpaşa Çankaya, Ankara 06700 Türkiye",10
2747,Ankara Trend House Apart,4.5,1,"Asagi Ovecler Mahallesi, 1326. Sokak No: 3, Ankara 06460 Türkiye",5
1289,CPAnkara Hotel,2.7,557,"Gazi Mah.Mevlana Bulvarı No:2/F Yenimahalle, Ankara 06330 Türkiye",3
1914,Bilkent Hotel and Conference Center,1.0,269,"Ihsan Dogramci Bul. No:6 Bilkent, Ankara 06800 Türkiye",9
2607,The Green Park Hotel Ankara,4.1,344,"KIzilirmak Mah. 1443. Cad. No:39 Cukurambar, Balgat, Ankara 06510 Türkiye",5
2583,Latanya Otel Ankara,2.5,248,"Büklüm Cad. No: 1 Kavaklıdere, Çankaya, Ankara 06680 Türkiye",1
361,Eyüboğlu Hotel,5.0,66,"Karanfil Sokak No: 73, Ankara 06640 Türkiye",2
1311,New Gate Hotel,1.8,37,"Eti Mahallesi, GMK Bulvarı No: 92 Maltepe, Ankara 06570 Türkiye",5
957,Swissotel Ankara,1.2,727,"Yildizevler Mahallesi Jose Marti Caddesi No: 2, Ankara 06550 Türkiye",9
2237,Swissotel Ankara,0.0,727,"Yildizevler Mahallesi Jose Marti Caddesi No: 2, Ankara 06550 Türkiye",3
3086,Grand Sıla Otel,3.1,4,"Saray Mah. İstanbul Yolu 27. Km. Kazan Merkez, Kazan, Ankara Türkiye",5
1649,Hotel 2000 Kavaklıdere,1.3,182,"Kavaklıdere, Bestekar Cd No:29,, Ankara 06680 Türkiye",4
2865,Tunalı Hotel,0.6,84,"Tunalı Hilmi Cad. No:119 Kavaklıdere, Çankaya, Ankara 06700 Türkiye",3
1227,Bugday Hotel,2.1,15,"Istanbul Cad. No:18 Altindag, Ankara 06050 Türkiye",10
1398,Surmeli Ankara,2.2,108,"Cihan Sokak No 6 Sıhhiye, Ankara 06430 Türkiye",2
1323,Hotel Aldino,1.2,108,"Tunali Hilmi Caddesi Bulten Sokak, No: 22, Ankara 06700 Türkiye",7
244,Lotis Boutique Otel,2.4,3,"Fakülteler Mah. Cemal Gürsel Cad. No:45, Ankara 06410 Türkiye",4
152,Başkent Otel,1.5,5,"İstanbul Cad. No:28 Ulus/İsmetpaşa, Altındağ, Ankara 06060 Türkiye",2
1208,Ankyra Hotel,1.8,16,"Opera Meydani Kosova Sokak No 1, Ankara 06080 Türkiye",1
426,Volley Hotel Ankara,0.8,10,"Emniyet Mahallesi Milas Sokak No: 9/E, Ankara 06500 Türkiye",7
808,Real Hotel,2.5,2,"Neyzen Tevfik Sokak No: 7 G.M.K. Bulvari Demirtepe, Ankara Türkiye",10
2194,Beypalas Hotel,2.5,29,"Beytepe Mah. Irfan Gumusel Cad. No47 Beypazarı, Ankara 6730 Türkiye",10
2986,Volley Hotel Ankara,3.8,10,"Emniyet Mahallesi Milas Sokak No: 9/E, Ankara 06500 Türkiye",5
1764,Yeni Yavuz Hoteli,1.8,16,"Konya Sok. No:6, Ankara 06624 Türkiye",9
3188,Meyra Palace,1.3,105,"Muhsin Yazicioglu Caddesi No.55, Ankara Türkiye",7
767,Evkuran Hotel,1.0,7,"Ziya Gokalp Cad, Mediha Eldem Sok 40, Ankara Türkiye",9
332,Divan Ankara,3.6,288,"Tunali Hilmi Caddesi Guniz Sok No :42 Kavaklıdere, Ankara 06700 Türkiye",3
2343,Amari Residances Pattaya,4.6,2,"382/14 Moo 12 Pratumnak Hill Nongprue, Ankara 06200 Türkiye",10
1752,Başkent Otel,3.5,5,"İstanbul Cad. No:28 Ulus/İsmetpaşa, Altındağ, Ankara 06060 Türkiye",7
2835,And Hotel,3.1,18,"İçkale Mah. İstek Sok. No:2 Altındağ Merkez, Altındağ, Ankara Türkiye",3
2665,Hotel Mostar,2.4,12,"Opera Meydanı, Tavus Sokak No: 6 Ulus, Ankara 06240 Türkiye",3
1428,Cimse Hotel,4.1,2,"Ozveren Sokak No:19 Maltepe / Cankaya, Ankara 06100 Türkiye",2
742,Dafne Hotel,2.4,35,"Karakusunlar Mah.1545 Sok. No:7 Balgat, Ankara 06530 Türkiye",4
1802,Angora Hotel,2.6,25,"Istanbul Caddesi Soydaslar Sokak 16 No:16, Ankara 06000 Türkiye",7
1057,Cam Thermal Resort & Spa,2.0,3,"Kızılcahamam soguksu milli parkı ici Yenice Mahallesi, Ankara 06890 Türkiye",10
240,Erk Otel,0.4,1,"Menekşe Sok. No:27 Kızılay, Çankaya, Ankara Türkiye",10
1124,Yeni Yavuz Hoteli,1.4,16,"Konya Sok. No:6, Ankara 06624 Türkiye",7
2768,Hotel Ayma,2.8,13,"Meşrutiyet Cad. No:25 Kızılay, Çankaya, Ankara Türkiye",6
1647,The Green Park Hotel Ankara,2.4,344,"KIzilirmak Mah. 1443. Cad. No:39 Cukurambar, Balgat, Ankara 06510 Türkiye",2
334,Business Grand Hotel,0.6,23,"Gazi Mustafa Kemal Bulvari 70, Ankara 06570 Türkiye",5
2566,Check Inn Hotel,3.3,156,"Filistin Caddesi No:1, Ankara 06700 Türkiye",4
863,Capital Plaza Otel,3.5,12,"Muhsin Yazıcıoğlu Cad. No:61 İşçi Blokları Mah., Ankara 0620 Türkiye",5
86,City Hotel Ankara,2.3,54,"Turan Güneş Bulvari No.19, Ankara 06550 Türkiye",6
282,Ankara Hotel Midi,1.5,79,"Karyagdi Sok. No 40, Ankara 06540 Türkiye",2
1422,My Home Anatolia Hotel,3.1,2,"Kültür, Becerikli Sk. No:21, Ankara 06420 Türkiye",6
1880,Rescate Boutique Hotel,1.5,40,"Rabindranath Tagore Cad No:80 Yildiz, Ankara 06560 Türkiye",5
835,Bloom Hotel,2.2,8,"2. Sümer Sok. No:28 Kızılay, Çankaya, Ankara 06440 Türkiye",7
1935,ROX Hotel Ankara,1.6,16,"Necatibey Cad. Kızılay Mah. No: 5 / 2 B Çankaya, Ankara 06420 Türkiye",1
1944,Business Park Hotel,2.8,80,"Necatibey Caddesi No 35, Ankara 06450 Türkiye",10
903,concept house,3.6,3,"BÜLBÜLDERESİ CAD 31 NM çankaya, Ankara 06660 Türkiye",5
3057,Ankara Efes Otel,3.0,1,"Denizciler Cad. No:12 Ulus/İsmetpaşa, Altındağ, Ankara Türkiye",6
1449,Grandwork Hotel,3.0,10,"Hoşdere Cad. No:142 Ayrancı, Çankaya, Ankara 06520 Türkiye",3
1780,M&G Hostel,3.0,6,"Emek Mah. Biskek Cad. 30 sk. no 43 Emek, Ankara Türkiye",5
2238,Hilton Garden Inn Ankara Gimat,2.8,512,"Camlica Mahallesi Anadolu Bulvari No:26 Yenimahalle, Ankara 06200 Türkiye",4
375,Grand Sera Hotel,2.0,20,"Denizciler cad.No:16, Altindag, Ankara 06030 Türkiye",6
1314,Akar International Hotel,2.2,37,"Gazi Mustafa Kemal Bulv. No:111 Maltepe, Çankaya, Ankara Türkiye",8
1313,Büyükhanlı Park Hotel & Residence,2.3,85,"Simon Bolivar Cad. No:34 Yıldız, Çankaya, Ankara 06550 Türkiye",7
2332,İlci Residence Otel,3.8,28,"Maltepe Mah. Gazi Mustafa Kemal Bulv. No: 135 Çankaya, Tandoğan, Ankara Türkiye",9
2614,Maltepe 2000 Hotel,1.6,170,"Gülseren Sok. No:4 Maltepe, Çankaya, Ankara 06540 Türkiye",2
2156,Ozilhan Hotel,1.8,9,"Akay Cad. No:9 Bakanliklar, Ankara 06640 Türkiye",2
842,Angora Hotel,3.0,25,"Istanbul Caddesi Soydaslar Sokak 16 No:16, Ankara 06000 Türkiye",4
2518,Litai Hotel & SPA,1.6,37,"Oguzlar Mah. Ilhami Soysal Sok No. 3 Balgat, Ankara Türkiye",5
1643,Hotel Aldino,1.4,108,"Tunali Hilmi Caddesi Bulten Sokak, No: 22, Ankara 06700 Türkiye",8
883,Anadolu Hotels Esenboga Thermal,3.3,1,"Esenboga Havalimani 27.km Akyurt, Ankara 06750 Türkiye",5
2717,Villa Pansiyon,1.9,2,"Incek Bulvari Atilim Universitesi Kavsagi No 661, Ankara 06830 Türkiye",5
2268,Konur Hotel,2.0,47,"Mesrutiyet Mah. Konur Sok.No:7 KIzIlay-Ankara, Ankara 06060 Türkiye",5
774,Patalya Lakeside Resort Hotel,4.5,18,"Haymana Yolu 4. Km. Gölbaşı Merkez, Ankara 06830 Türkiye",6
2712,Başkent Otel,2.6,5,"İstanbul Cad. No:28 Ulus/İsmetpaşa, Altındağ, Ankara 06060 Türkiye",10
2483,Anadolu Hotels Esenboga Thermal,3.8,1,"Esenboga Havalimani 27.km Akyurt, Ankara 06750 Türkiye",10
1875,And Hotel,1.6,18,"İçkale Mah. İstek Sok. No:2 Altındağ Merkez, Altındağ, Ankara Türkiye",10
2998,Surmeli Ankara,1.3,108,"Cihan Sokak No 6 Sıhhiye, Ankara 06430 Türkiye",7
1964,Demora Hotel Cankaya,1.8,115,"Kavaklidere Mah. Esat Cad. No 51 Cankaya, Ankara 06700 Türkiye",10
505,Ankara Prenses Hotel,4.0,4,"Haci Bayram Mahallesi, Bestepeler Sk. No:2. Altındag, Ankara 06110 Türkiye",6
1345,Şahinbey Otel,2.6,31,"Hisarpark Cad. Alataş Sok. No:5 Ulus/İsmetpaşa, Altındağ, Ankara 6050 Türkiye",9
1837,Aycha Butik Hotel,2.8,3,"Fakulteler Mahallesi Cemal Gursel Caddesi No 45 Cebeci, Ankara Türkiye",2
2889,CPAnkara Hotel,2.7,557,"Gazi Mah.Mevlana Bulvarı No:2/F Yenimahalle, Ankara 06330 Türkiye",8
914,Beypalas Hotel,2.8,29,"Beytepe Mah. Irfan Gumusel Cad. No47 Beypazarı, Ankara 6730 Türkiye",6
2112,Çankırı Büyük Hotel,2.5,6,"Ankara Cad. No:1 Çankırı Merkez, Ankara Türkiye",8
1720,Santa Zaguda Butik Hotel,2.6,3,"Guvenevler Mah. Farabi Sok. No: 33, Ankara 06690 Türkiye",5
1995,Saydes Otel & Konukevi,3.0,5,"Ruzgarli Caddesi, Soydaslar Sokak No:9, Ankara Türkiye",1
2699,Grand Elitta Hotel,4.0,3,"Büyük Esat Mah. Uğurmumcu Cad. Kız Kulesi Sok. No: 36 Çankaya, Ankara 06700 Türkiye",7
1685,Tüfad Prestige Otel,4.0,18,"Kennedy Cad. No:84 Kavaklıdere, Çankaya, Ankara 06700 Türkiye",10
232,Erek Butik Hotel,2.4,1,"Libya Caddesi Becerikli Sokak No: 21, Ankara 06420 Türkiye",2
287,Alba Ankara Hotel,0.7,225,"Yüksel Cad. No:19 Kızılay, Ankara 06000 Türkiye",7
964,Deeps Hostel,2.6,98,"Atac 2 sk no:46 Kolej, Ankara 06100 Türkiye",7
2575,ROX Hotel Ankara,2.0,16,"Necatibey Cad. Kızılay Mah. No: 5 / 2 B Çankaya, Ankara 06420 Türkiye",3
365,Ankara Alegria Business Hotel,1.5,28,"Mehmet Akif Ersoy Mah. 286. Cd. No 3 Yenimahalle, Ankara 06374 Türkiye",6
1494,Esila Hotel,2.3,24,"GMK Bulvarı No: 109 Maltepe, Ankara 06570 Türkiye",8
2947,Sonno Boutique Rooms & Suites,2.7,75,"Tunus Caddesi No:52 Cankaya, Ankara 06000 Türkiye",6
1961,Eyüboğlu Hotel,3.6,66,"Karanfil Sokak No: 73, Ankara 06640 Türkiye",7
2656,Rest Hotel,2.0,4,"Anafartalar Mak, Sanayi Cad, Kurucesme Sok #4 Ulus/Antindag, Ankara Türkiye",4
135,Ankara Han Hostel,3.5,9,"Camlitepe Mah. Erdem Sok. No.28 Cebeci, Ankara Türkiye",5
217,Marinem Ankara Hotel,2.8,30,"Bayındır 2. Sok. No:35 Kızılay, Çankaya, Ankara Türkiye",7
445,Pozitif Suites,1.3,1,"Bağlıca Bulvarı 1064. Sok. No : 2, Ankara 06790 Türkiye",6
1111,Siyav Hotel,1.0,11,"Konur Sokak No:56 Kavaklıdere Mahallesi, Ankara 06680 Türkiye",4
637,Swissotel Ankara,2.7,727,"Yildizevler Mahallesi Jose Marti Caddesi No: 2, Ankara 06550 Türkiye",8
1464,Elegant House,1.1,1,"Azerbaycan Caddesi No 131, Ankara 06490 Türkiye",8
243,Anadolu Hotels Esenboga Thermal,1.4,1,"Esenboga Havalimani 27.km Akyurt, Ankara 06750 Türkiye",3
1791,Cihan Palas Yeni Hotel,1.8,11,"Sanayi Caddesi 5/B Ulus, Ankara 06050 Türkiye",6
2253,Best Western Plus Center Hotel,3.6,27,"Meşrutiyet mh Olgunlar Cad. 5/B, Ankara 06420 Türkiye",10
1244,Hotel Houston,2.8,57,"Güniz Sok. No:26 Kuğulu Park Mevki Kavaklidere, Ankara 6700 Türkiye",7
1507,Madi Ankara Inci Hotel,4.0,1,"Cankiri Cad. No: 54, Ulus, Ankara 06630 Türkiye",1
338,New Park Hotel,1.8,18,"Ziya Gökalp Cad. No:58, Ankara 06590 Türkiye",9
2424,Elegant House,0.8,1,"Azerbaycan Caddesi No 131, Ankara 06490 Türkiye",1
482,Otel Santral,0.9,1,"Denizciler Cad. Dibek Sok. No:4 Ulus/İsmetpaşa, Altındağ, Ankara Türkiye",3
1969,Hotel 2000 Kavaklıdere,3.0,182,"Kavaklıdere, Bestekar Cd No:29,, Ankara 06680 Türkiye",5
1794,Park 12 Apart Hotel,1.0,1,"Kazim Ozalp Mah Kizkulesi Sok No.12, Ankara 6700 Türkiye",9
2612,Angora House Otel,4.0,140,"Kale Kapısı Sok. No:16 Hisar, Ankara 06240 Türkiye",10
907,Bugday Hotel,3.6,15,"Istanbul Cad. No:18 Altindag, Ankara 06050 Türkiye",9
1512,Erek Butik Hotel,0.9,1,"Libya Caddesi Becerikli Sokak No: 21, Ankara 06420 Türkiye",6
1916,Hotel İçkale,2.8,300,"Gazi Mustafa Kemal Bulv. No:89 Maltepe, Çankaya, Ankara 06570 Türkiye",1
1922,Limak Ambassadore Hotel,2.3,129,"Bogaz Sokak, No:19 Gaziosmanpaşa, Ankara 06700 Türkiye",8
305,Tunalı Hotel,3.0,84,"Tunalı Hilmi Cad. No:119 Kavaklıdere, Çankaya, Ankara 06700 Türkiye",5
3004,Double Comfort Hotel,2.5,18,"Sanayi Cad No 22 Anafartalar Mah. Altındağ, Ankara 06050 Türkiye",3
233,Otto Loft Premium Apartments,2.4,2,"Maltepe Mah. Özveren Sokak 23 Cankaya, Ankara 06570 Türkiye",3
2762,Angora Hotel,1.9,25,"Istanbul Caddesi Soydaslar Sokak 16 No:16, Ankara 06000 Türkiye",10
1396,Ankara Inn,3.8,2,"Izmir Cad 12 Kizilay, Ankara 06440 Türkiye",10
3067,Ankara Trend House Apart,2.9,1,"Asagi Ovecler Mahallesi, 1326. Sokak No: 3, Ankara 06460 Türkiye",6
2977,Cam Thermal Resort & Spa,3.0,3,"Kızılcahamam soguksu milli parkı ici Yenice Mahallesi, Ankara 06890 Türkiye",6
1077,Park Otel,3.8,6,"Yıldırım Beyazıt Meydanı No:3 Altındağ Merkez, Altındağ, Ankara Türkiye",10
2284,Demora Hotel Cankaya,3.6,115,"Kavaklidere Mah. Esat Cad. No 51 Cankaya, Ankara 06700 Türkiye",1
160,Elit Otel,4.0,9,"Olgunlar Caddesi No 6 Bakanliklar, Ankara 06640 Türkiye",10
930,Rota Bulvar Hotel,3.5,37,"Atatürk Bulvarı No: 63 Kızılay, Ankara Türkiye",2
2793,Otto Loft Premium Apartments,4.1,2,"Maltepe Mah. Özveren Sokak 23 Cankaya, Ankara 06570 Türkiye",1
2396,Gazi Park Hotel,2.9,53,"Alparslan Türkeş Cad. No:69 Beştepe Mah., Yenimahalle, Ankara Türkiye",3
1855,Stone House,2.4,1,"302. Sokak No:8 Kırkkonaklar mahallesi, Ankara 06610 Türkiye",10
1725,Pozitif Suites,4.3,1,"Bağlıca Bulvarı 1064. Sok. No : 2, Ankara 06790 Türkiye",10
960,Divan Çukurhan,3.0,365,"Tarihi Ankara Kalesi Necatibey Mahallesi Depo Sokak No:3, Ankara 6250 Türkiye",2
3118,Cankaya Premium Hotel,2.8,1,"Yildiz Evler Mahallesi 708, Cadde No 15 Cankaya, Ankara 06550 Türkiye",7
2689,Akyüz Otel,4.5,23,"Rüzgarlı Sok. No:22 Ulus/İsmetpaşa, Altındağ, Ankara 06000 Türkiye",7
1928,Grand Ankara Hotel & Convention Center,3.0,323,"Ataturk Bulvari No:183 Kavaklidere, Ankara 06680 Türkiye",4
